"id","UniqueID","Gene.Name","Protein.ID","GeneType"
29359,"Lyzl4os","Lyzl4os","","protein_coding"
29360,"RP24-94A19.4","RP24-94A19.4","","protein_coding"
29361,"Vipr1","Vipr1","","protein_coding"
29362,"Sec22c","Sec22c","","protein_coding"
29363,"Ss18l2","Ss18l2","","protein_coding"
29364,"Nktr","Nktr","","protein_coding"
29365,"RP24-93F20.4","RP24-93F20.4","","protein_coding"
29366,"Zfp651","Zfp651","","protein_coding"
29367,"RP24-93F20.6","RP24-93F20.6","","protein_coding"
29368,"Klhl40","Klhl40","","protein_coding"
29369,"Hhatl","Hhatl","","protein_coding"
29370,"Ccdc13","Ccdc13","","protein_coding"
29371,"RP24-93F20.2","RP24-93F20.2","","protein_coding"
29372,"RP24-93F20.12","RP24-93F20.12","","protein_coding"
29373,"Higd1a","Higd1a","","protein_coding"
29374,"RP24-93F20.11","RP24-93F20.11","","protein_coding"
29375,"RP24-93F20.9","RP24-93F20.9","","protein_coding"
29376,"Ackr2","Ackr2","","protein_coding"
29377,"Cyp8b1","Cyp8b1","","protein_coding"
29378,"RP23-366E4.2","RP23-366E4.2","","protein_coding"
29379,"RP23-366E4.5","RP23-366E4.5","","protein_coding"
29380,"RP23-366E4.6","RP23-366E4.6","","protein_coding"
29381,"Fam198a","Fam198a","","protein_coding"
29382,"Pomgnt2","Pomgnt2","","protein_coding"
29383,"RP23-366E4.8","RP23-366E4.8","","protein_coding"
29384,"RP23-366E4.9","RP23-366E4.9","","protein_coding"
29385,"RP23-366E4.10","RP23-366E4.10","","protein_coding"
29386,"RP24-325N9.2","RP24-325N9.2","","protein_coding"
29387,"Snrk","Snrk","","protein_coding"
29388,"RP24-325N9.3","RP24-325N9.3","","protein_coding"
29389,"RP24-325N9.4","RP24-325N9.4","","protein_coding"
29390,"RP24-325N9.5","RP24-325N9.5","","protein_coding"
29391,"Ano10","Ano10","","protein_coding"
29392,"Mir8106","Mir8106","","protein_coding"
29393,"RP24-233F22.1","RP24-233F22.1","","protein_coding"
29394,"RP24-233F22.3","RP24-233F22.3","","protein_coding"
29395,"Abhd5","Abhd5","","protein_coding"
29396,"RP23-12I4.2","RP23-12I4.2","","protein_coding"
29397,"RP23-12I4.4","RP23-12I4.4","","protein_coding"
29398,"RP23-12I4.3","RP23-12I4.3","","protein_coding"
29399,"RP23-12I4.5","RP23-12I4.5","","protein_coding"
29400,"RP23-12I4.7","RP23-12I4.7","","protein_coding"
29401,"RP23-12I4.6","RP23-12I4.6","","protein_coding"
29402,"RP24-198N9.1","RP24-198N9.1","","protein_coding"
29403,"RP23-361B11.2","RP23-361B11.2","","protein_coding"
29404,"RP23-361B11.1","RP23-361B11.1","","protein_coding"
29405,"RP23-361B11.3","RP23-361B11.3","","protein_coding"
29406,"Mir138-1","Mir138-1","","protein_coding"
29407,"RP23-92N3.1","RP23-92N3.1","","protein_coding"
29408,"RP23-92N3.2","RP23-92N3.2","","protein_coding"
29409,"RP23-92N3.3","RP23-92N3.3","","protein_coding"
29410,"Topaz1","Topaz1","","protein_coding"
29411,"Tcaim","Tcaim","","protein_coding"
29412,"Gm25341","Gm25341","","protein_coding"
29413,"RP23-438P19.4","RP23-438P19.4","","protein_coding"
29414,"Zfp445","Zfp445","","protein_coding"
29415,"RP23-438P19.7","RP23-438P19.7","","protein_coding"
29416,"RP23-438P19.8","RP23-438P19.8","","protein_coding"
29417,"Zkscan7","Zkscan7","","protein_coding"
29418,"RP23-438P19.11","RP23-438P19.11","","protein_coding"
29419,"RP23-438P19.10","RP23-438P19.10","","protein_coding"
29420,"Zfp105","Zfp105","","protein_coding"
29421,"RP23-438P19.12","RP23-438P19.12","","protein_coding"
29422,"RP23-438P19.13","RP23-438P19.13","","protein_coding"
29423,"RP23-438P19.2","RP23-438P19.2","","protein_coding"
29424,"Kif15","Kif15","","protein_coding"
29425,"RP23-453B15.4","RP23-453B15.4","","protein_coding"
29426,"RP23-453B15.7","RP23-453B15.7","","protein_coding"
29427,"Tmem42","Tmem42","","protein_coding"
29428,"RP23-453B15.8","RP23-453B15.8","","protein_coding"
29429,"Tgm4","Tgm4","","protein_coding"
29430,"Zdhhc3","Zdhhc3","","protein_coding"
29431,"Exosc7","Exosc7","","protein_coding"
29432,"RP23-338G21.3","RP23-338G21.3","","protein_coding"
29433,"Clec3b","Clec3b","","protein_coding"
29434,"Gm23323","Gm23323","","protein_coding"
29435,"Cdcp1","Cdcp1","","protein_coding"
29436,"Tmem158","Tmem158","","protein_coding"
29437,"RP24-390M17.2","RP24-390M17.2","","protein_coding"
29438,"RP24-390M17.1","RP24-390M17.1","","protein_coding"
29439,"Lars2","Lars2","","protein_coding"
29440,"Limd1","Limd1","","protein_coding"
29441,"Sacm1l","Sacm1l","","protein_coding"
29442,"Slc6a20b","Slc6a20b","","protein_coding"
29443,"Slc6a20a","Slc6a20a","","protein_coding"
29444,"RP24-298N7.5","RP24-298N7.5","","protein_coding"
29445,"RP24-298N7.11","RP24-298N7.11","","protein_coding"
29446,"RP24-298N7.10","RP24-298N7.10","","protein_coding"
29447,"RP24-298N7.1","RP24-298N7.1","","protein_coding"
29448,"Ccr9","Ccr9","","protein_coding"
29449,"RP23-252G18.2","RP23-252G18.2","","protein_coding"
29450,"Lztfl1","Lztfl1","","protein_coding"
29451,"RP23-252G18.4","RP23-252G18.4","","protein_coding"
29452,"RP23-252G18.5","RP23-252G18.5","","protein_coding"
29453,"Fyco1","Fyco1","","protein_coding"
29454,"Cxcr6","Cxcr6","","protein_coding"
29455,"Xcr1","Xcr1","","protein_coding"
29456,"WI1-1203N12.2","WI1-1203N12.2","","protein_coding"
29457,"Ccr1","Ccr1","","protein_coding"
29458,"Ccr1l1","Ccr1l1","","protein_coding"
29459,"Ccr3","Ccr3","","protein_coding"
29460,"Ccr2","Ccr2","","protein_coding"
29461,"Ccr5","Ccr5","","protein_coding"
29462,"CAAA01180111.2","CAAA01180111.2","","protein_coding"
29463,"CAAA01180111.1","CAAA01180111.1","","protein_coding"
29464,"CAAA01144662.1","CAAA01144662.1","","protein_coding"
29465,"CAAA01216754.2","CAAA01216754.2","","protein_coding"
29466,"CAAA01216754.1","CAAA01216754.1","","protein_coding"
29467,"CAAA01144662.2","CAAA01144662.2","","protein_coding"
29468,"CAAA01090811.1","CAAA01090811.1","","protein_coding"
29469,"Ppp2r3d","Ppp2r3d","","protein_coding"
29470,"CAAA01125382.3","CAAA01125382.3","","protein_coding"
29471,"CAAA01125382.2","CAAA01125382.2","","protein_coding"
29472,"Gm21836","Gm21836","","protein_coding"
29473,"RP23-196E17.1","RP23-196E17.1","","protein_coding"
29474,"RP23-196E17.2","RP23-196E17.2","","protein_coding"
29475,"RP23-196E17.3","RP23-196E17.3","","protein_coding"
29476,"CH25-395E5.1","CH25-395E5.1","","protein_coding"
29477,"CH25-395E5.2","CH25-395E5.2","","protein_coding"
29478,"CH25-395E5.3","CH25-395E5.3","","protein_coding"
29479,"RP24-328K10.1","RP24-328K10.1","","protein_coding"
29480,"H60c","H60c","","protein_coding"
29481,"RP24-292K6.1","RP24-292K6.1","","protein_coding"
29482,"Gm26752","Gm26752","","protein_coding"
29483,"Ppp1r14c","Ppp1r14c","","protein_coding"
29484,"Gm24482","Gm24482","","protein_coding"
29485,"Iyd","Iyd","","protein_coding"
29486,"Plekhg1","Plekhg1","","protein_coding"
29487,"AC153570.3","AC153570.3","","protein_coding"
29488,"Gm23023","Gm23023","","protein_coding"
29489,"AC153570.2","AC153570.2","","protein_coding"
29490,"Mthfd1l","Mthfd1l","","protein_coding"
29491,"RP23-221F6.1","RP23-221F6.1","","protein_coding"
29492,"Gm25515","Gm25515","","protein_coding"
29493,"Gm25369","Gm25369","","protein_coding"
29494,"RP23-257K20.1","RP23-257K20.1","","protein_coding"
29495,"Akap12","Akap12","","protein_coding"
29496,"Zbtb2","Zbtb2","","protein_coding"
29497,"RP24-538B17.1","RP24-538B17.1","","protein_coding"
29498,"Rmnd1","Rmnd1","","protein_coding"
29499,"AC133902.3","AC133902.3","","protein_coding"
29500,"Armt1","Armt1","","protein_coding"
29501,"Ccdc170","Ccdc170","","protein_coding"
29502,"Gm22739","Gm22739","","protein_coding"
29503,"RP23-283O2.1","RP23-283O2.1","","protein_coding"
29504,"Esr1","Esr1","","protein_coding"
29505,"Syne1","Syne1","","protein_coding"
29506,"Gm25694","Gm25694","","protein_coding"
29507,"Gm10097","Gm10097","","protein_coding"
29508,"RP23-304K21.1","RP23-304K21.1","","protein_coding"
29509,"Gm23573","Gm23573","","protein_coding"
29510,"Myct1","Myct1","","protein_coding"
29511,"Vip","Vip","","protein_coding"
29512,"RP24-178D16.2","RP24-178D16.2","","protein_coding"
29513,"Fbxo5","Fbxo5","","protein_coding"
29514,"Mtrf1l","Mtrf1l","","protein_coding"
29515,"Rgs17","Rgs17","","protein_coding"
29516,"RP24-397N4.1","RP24-397N4.1","","protein_coding"
29517,"RP24-64G24.1","RP24-64G24.1","","protein_coding"
29518,"RP24-64G24.2","RP24-64G24.2","","protein_coding"
29519,"Gm10945","Gm10945","","protein_coding"
29520,"Oprm1","Oprm1","","protein_coding"
29521,"Ipcef1","Ipcef1","","protein_coding"
29522,"RP24-217J7.2","RP24-217J7.2","","protein_coding"
29523,"Cnksr3","Cnksr3","","protein_coding"
29524,"RP23-464F18.1","RP23-464F18.1","","protein_coding"
29525,"Ulbp1","Ulbp1","","protein_coding"
29526,"RP23-464F18.3","RP23-464F18.3","","protein_coding"
29527,"CAAA01052029.1","CAAA01052029.1","","protein_coding"
29528,"Lrp11","Lrp11","","protein_coding"
29529,"RP24-258P4.3","RP24-258P4.3","","protein_coding"
29530,"Pcmt1","Pcmt1","","protein_coding"
29531,"Nup43","Nup43","","protein_coding"
29532,"Lats1","Lats1","","protein_coding"
29533,"Katna1","Katna1","","protein_coding"
29534,"RP24-258P4.8","RP24-258P4.8","","protein_coding"
29535,"Ginm1","Ginm1","","protein_coding"
29536,"RP23-9N9.4","RP23-9N9.4","","protein_coding"
29537,"Ppil4","Ppil4","","protein_coding"
29538,"RP23-9N9.3","RP23-9N9.3","","protein_coding"
29539,"Zc3h12d","Zc3h12d","","protein_coding"
29540,"Mir5104","Mir5104","","protein_coding"
29541,"Gm24726","Gm24726","","protein_coding"
29542,"Tab2","Tab2","","protein_coding"
29543,"RP23-7P15.3","RP23-7P15.3","","protein_coding"
29544,"RP23-388A21.2","RP23-388A21.2","","protein_coding"
29545,"Ust","Ust","","protein_coding"
29546,"Gm24374","Gm24374","","protein_coding"
29547,"RP23-199G2.2","RP23-199G2.2","","protein_coding"
29548,"Sash1","Sash1","","protein_coding"
29549,"Gm25410","Gm25410","","protein_coding"
29550,"RP23-225D5.3","RP23-225D5.3","","protein_coding"
29551,"RP23-225D5.1","RP23-225D5.1","","protein_coding"
29552,"RP23-225D5.4","RP23-225D5.4","","protein_coding"
29553,"RP23-5H4.1","RP23-5H4.1","","protein_coding"
29554,"RP23-5H4.2","RP23-5H4.2","","protein_coding"
29555,"RP24-293I7.3","RP24-293I7.3","","protein_coding"
29556,"RP24-572P24.2","RP24-572P24.2","","protein_coding"
29557,"RP24-226H19.1","RP24-226H19.1","","protein_coding"
29558,"RP24-226H19.2","RP24-226H19.2","","protein_coding"
29559,"RP24-125F23.4","RP24-125F23.4","","protein_coding"
29560,"RP24-125F23.5","RP24-125F23.5","","protein_coding"
29561,"RP24-75H6.1","RP24-75H6.1","","protein_coding"
29562,"RP24-75H6.2","RP24-75H6.2","","protein_coding"
29563,"RP24-75H6.3","RP24-75H6.3","","protein_coding"
29564,"RP24-75H6.4","RP24-75H6.4","","protein_coding"
29565,"RP24-75H6.5","RP24-75H6.5","","protein_coding"
29566,"Samd5","Samd5","","protein_coding"
29567,"RP23-268A17.2","RP23-268A17.2","","protein_coding"
29568,"RP23-268A17.3","RP23-268A17.3","","protein_coding"
29569,"RP23-268A17.4","RP23-268A17.4","","protein_coding"
29570,"Stxbp5","Stxbp5","","protein_coding"
29571,"Gm25635","Gm25635","","protein_coding"
29572,"RP24-80O9.4","RP24-80O9.4","","protein_coding"
29573,"RP23-245C15.1","RP23-245C15.1","","protein_coding"
29574,"RP23-276C6.1","RP23-276C6.1","","protein_coding"
29575,"RP23-276C6.3","RP23-276C6.3","","protein_coding"
29576,"RP23-276C6.4","RP23-276C6.4","","protein_coding"
29577,"Gm25682","Gm25682","","protein_coding"
29578,"RP23-245C15.4","RP23-245C15.4","","protein_coding"
29579,"RP23-245C15.3","RP23-245C15.3","","protein_coding"
29580,"RP23-245C15.2","RP23-245C15.2","","protein_coding"
29581,"RP23-187C5.2","RP23-187C5.2","","protein_coding"
29582,"RP23-187C5.3","RP23-187C5.3","","protein_coding"
29583,"RP23-187C5.4","RP23-187C5.4","","protein_coding"
29584,"Adgb","Adgb","","protein_coding"
29585,"RP23-187C5.1","RP23-187C5.1","","protein_coding"
29586,"RP24-460M18.2","RP24-460M18.2","","protein_coding"
29587,"Rab32","Rab32","","protein_coding"
29588,"RP23-43F3.4","RP23-43F3.4","","protein_coding"
29589,"Gm23601","Gm23601","","protein_coding"
29590,"Gm10944","Gm10944","","protein_coding"
29591,"Grm1","Grm1","","protein_coding"
29592,"RP24-93K4.2","RP24-93K4.2","","protein_coding"
29593,"RP24-93K4.3","RP24-93K4.3","","protein_coding"
29594,"RP23-461E22.3","RP23-461E22.3","","protein_coding"
29595,"Shprh","Shprh","","protein_coding"
29596,"RP23-119L9.2","RP23-119L9.2","","protein_coding"
29597,"RP23-158E3.2","RP23-158E3.2","","protein_coding"
29598,"RP23-158E3.4","RP23-158E3.4","","protein_coding"
29599,"Fbxo30","Fbxo30","","protein_coding"
29600,"RP24-512D20.1","RP24-512D20.1","","protein_coding"
29601,"Gm25979","Gm25979","","protein_coding"
29602,"Epm2a","Epm2a","","protein_coding"
29603,"Rpl17-ps11","Rpl17-ps11","","protein_coding"
29604,"RP24-352K10.3","RP24-352K10.3","","protein_coding"
29605,"RP24-512D20.2","RP24-512D20.2","","protein_coding"
29606,"RP24-512D20.3","RP24-512D20.3","","protein_coding"
29607,"Gm22546","Gm22546","","protein_coding"
29608,"RP23-39C23.2","RP23-39C23.2","","protein_coding"
29609,"RP23-39C23.1","RP23-39C23.1","","protein_coding"
29610,"Gm22194","Gm22194","","protein_coding"
29611,"Gm25011","Gm25011","","protein_coding"
29612,"RP23-39C23.3","RP23-39C23.3","","protein_coding"
29613,"RP23-202I7.1","RP23-202I7.1","","protein_coding"
29614,"RP23-229B1.2","RP23-229B1.2","","protein_coding"
29615,"RP23-229B1.1","RP23-229B1.1","","protein_coding"
29616,"Gm23680","Gm23680","","protein_coding"
29617,"Gm25139","Gm25139","","protein_coding"
29618,"Utrn","Utrn","","protein_coding"
29619,"RP24-385D2.2","RP24-385D2.2","","protein_coding"
29620,"Gm23044","Gm23044","","protein_coding"
29621,"RP24-108E17.1","RP24-108E17.1","","protein_coding"
29622,"RP23-82B19.2","RP23-82B19.2","","protein_coding"
29623,"Stx11","Stx11","","protein_coding"
29624,"Sf3b5","Sf3b5","","protein_coding"
29625,"RP23-82B19.4","RP23-82B19.4","","protein_coding"
29626,"Plagl1","Plagl1","","protein_coding"
29627,"Gm27741","Gm27741","","protein_coding"
29628,"Zc2hc1b","Zc2hc1b","","protein_coding"
29629,"Ltv1","Ltv1","","protein_coding"
29630,"RP23-104K14.2","RP23-104K14.2","","protein_coding"
29631,"Phactr2","Phactr2","","protein_coding"
29632,"Fuca2","Fuca2","","protein_coding"
29633,"Pex3","Pex3","","protein_coding"
29634,"Adat2","Adat2","","protein_coding"
29635,"RP24-502B23.4","RP24-502B23.4","","protein_coding"
29636,"Aig1","Aig1","","protein_coding"
29637,"RP23-18L24.3","RP23-18L24.3","","protein_coding"
29638,"RP23-18L24.4","RP23-18L24.4","","protein_coding"
29639,"Gm22995","Gm22995","","protein_coding"
29640,"RP23-18L24.1","RP23-18L24.1","","protein_coding"
29641,"RP23-18L24.2","RP23-18L24.2","","protein_coding"
29642,"Hivep2","Hivep2","","protein_coding"
29643,"Gm26835","Gm26835","","protein_coding"
29644,"RP23-202B12.1","RP23-202B12.1","","protein_coding"
29645,"RP23-202B12.3","RP23-202B12.3","","protein_coding"
29646,"RP24-435P22.4","RP24-435P22.4","","protein_coding"
29647,"RP23-202B12.4","RP23-202B12.4","","protein_coding"
29648,"Gm24343","Gm24343","","protein_coding"
29649,"RP24-435P22.2","RP24-435P22.2","","protein_coding"
29650,"RP24-435P22.1","RP24-435P22.1","","protein_coding"
29651,"RP24-435P22.3","RP24-435P22.3","","protein_coding"
29652,"Adgrg6","Adgrg6","","protein_coding"
29653,"RP23-378J3.1","RP23-378J3.1","","protein_coding"
29654,"RP23-378J3.3","RP23-378J3.3","","protein_coding"
29655,"RP23-136F8.1","RP23-136F8.1","","protein_coding"
29656,"Vta1","Vta1","","protein_coding"
29657,"RP24-430N21.3","RP24-430N21.3","","protein_coding"
29658,"Nmbr","Nmbr","","protein_coding"
29659,"Gje1","Gje1","","protein_coding"
29660,"RP23-299H4.3","RP23-299H4.3","","protein_coding"
29661,"RP23-299H4.2","RP23-299H4.2","","protein_coding"
29662,"RP23-299H4.4","RP23-299H4.4","","protein_coding"
29663,"RP23-114N21.1","RP23-114N21.1","","protein_coding"
29664,"Gm23892","Gm23892","","protein_coding"
29665,"RP23-13J14.1","RP23-13J14.1","","protein_coding"
29666,"RP23-13J14.2","RP23-13J14.2","","protein_coding"
29667,"RP23-455D21.1","RP23-455D21.1","","protein_coding"
29668,"RP24-370M23.1","RP24-370M23.1","","protein_coding"
29669,"RP24-377N13.3","RP24-377N13.3","","protein_coding"
29670,"RP24-270K22.3","RP24-270K22.3","","protein_coding"
29671,"RP24-270K22.1","RP24-270K22.1","","protein_coding"
29672,"RP24-270K22.2","RP24-270K22.2","","protein_coding"
29673,"RP24-377N13.2","RP24-377N13.2","","protein_coding"
29674,"RP24-377N13.1","RP24-377N13.1","","protein_coding"
29675,"RP24-151B6.2","RP24-151B6.2","","protein_coding"
29676,"RP24-151B6.1","RP24-151B6.1","","protein_coding"
29677,"RP24-496L10.1","RP24-496L10.1","","protein_coding"
29678,"RP24-186L12.3","RP24-186L12.3","","protein_coding"
29679,"RP24-186L12.2","RP24-186L12.2","","protein_coding"
29680,"RP24-186L12.1","RP24-186L12.1","","protein_coding"
29681,"RP23-360M11.1","RP23-360M11.1","","protein_coding"
29682,"Gm25382","Gm25382","","protein_coding"
29683,"RP23-281M13.1","RP23-281M13.1","","protein_coding"
29684,"RP23-281M13.2","RP23-281M13.2","","protein_coding"
29685,"RP23-156N5.3","RP23-156N5.3","","protein_coding"
29686,"RP23-156N5.4","RP23-156N5.4","","protein_coding"
29687,"RP23-156N5.2","RP23-156N5.2","","protein_coding"
29688,"RP23-156N5.1","RP23-156N5.1","","protein_coding"
29689,"Cited2","Cited2","","protein_coding"
29690,"RP24-309I5.3","RP24-309I5.3","","protein_coding"
29691,"Txlnb","Txlnb","","protein_coding"
29692,"RP24-309I5.2","RP24-309I5.2","","protein_coding"
29693,"Heca","Heca","","protein_coding"
29694,"Abracl","Abracl","","protein_coding"
29695,"Gm17711","Gm17711","","protein_coding"
29696,"Reps1","Reps1","","protein_coding"
29697,"Ect2l","Ect2l","","protein_coding"
29698,"Ccdc28a","Ccdc28a","","protein_coding"
29699,"RP23-143D12.2","RP23-143D12.2","","protein_coding"
29700,"RP23-143D12.3","RP23-143D12.3","","protein_coding"
29701,"Nhsl1","Nhsl1","","protein_coding"
29702,"RP23-143D12.4","RP23-143D12.4","","protein_coding"
29703,"Hebp2","Hebp2","","protein_coding"
29704,"RP23-426E11.3","RP23-426E11.3","","protein_coding"
29705,"Arfgef3","Arfgef3","","protein_coding"
29706,"RP23-367D2.1","RP23-367D2.1","","protein_coding"
29707,"RP23-440F7.3","RP23-440F7.3","","protein_coding"
29708,"RP23-440F7.2","RP23-440F7.2","","protein_coding"
29709,"Perp","Perp","","protein_coding"
29710,"RP23-440F7.5","RP23-440F7.5","","protein_coding"
29711,"Tnfaip3","Tnfaip3","","protein_coding"
29712,"RP23-292G1.1","RP23-292G1.1","","protein_coding"
29713,"RP23-292G1.2","RP23-292G1.2","","protein_coding"
29714,"RP23-292G1.3","RP23-292G1.3","","protein_coding"
29715,"RP23-292G1.4","RP23-292G1.4","","protein_coding"
29716,"RP23-292G1.5","RP23-292G1.5","","protein_coding"
29717,"RP23-35O24.1","RP23-35O24.1","","protein_coding"
29718,"RP23-35O24.3","RP23-35O24.3","","protein_coding"
29719,"Olig3","Olig3","","protein_coding"
29720,"RP23-353K11.3","RP23-353K11.3","","protein_coding"
29721,"RP23-353K11.5","RP23-353K11.5","","protein_coding"
29722,"Ifngr1","Ifngr1","","protein_coding"
29723,"Il22ra2","Il22ra2","","protein_coding"
29724,"RP23-415J15.1","RP23-415J15.1","","protein_coding"
29725,"Il20ra","Il20ra","","protein_coding"
29726,"RP23-415J15.3","RP23-415J15.3","","protein_coding"
29727,"Gm25256","Gm25256","","protein_coding"
29728,"Slc35d3","Slc35d3","","protein_coding"
29729,"Pex7","Pex7","","protein_coding"
29730,"RP24-220H23.2","RP24-220H23.2","","protein_coding"
29731,"Map3k5","Map3k5","","protein_coding"
29732,"Map7","Map7","","protein_coding"
29733,"RP23-288C18.2","RP23-288C18.2","","protein_coding"
29734,"RP23-288C18.3","RP23-288C18.3","","protein_coding"
29735,"RP23-158C15.6","RP23-158C15.6","","protein_coding"
29736,"RP23-158C15.7","RP23-158C15.7","","protein_coding"
29737,"Mir6413","Mir6413","","protein_coding"
29738,"RP23-158C15.8","RP23-158C15.8","","protein_coding"
29739,"Bclaf1","Bclaf1","","protein_coding"
29740,"Mtfr2","Mtfr2","","protein_coding"
29741,"RP23-158C15.10","RP23-158C15.10","","protein_coding"
29742,"Pde7b","Pde7b","","protein_coding"
29743,"RP23-269H11.2","RP23-269H11.2","","protein_coding"
29744,"RP23-86P1.1","RP23-86P1.1","","protein_coding"
29745,"RP23-119E2.1","RP23-119E2.1","","protein_coding"
29746,"Rps2-ps3","Rps2-ps3","","protein_coding"
29747,"Ahi1","Ahi1","","protein_coding"
29748,"RP23-225H6.2","RP23-225H6.2","","protein_coding"
29749,"RP23-225H6.1","RP23-225H6.1","","protein_coding"
